camdist,camang,pattdist,gap,pixrange
2500.0,90.0,2000.0,1.0,[100, 2500]
R,sx,sy
29853.8108282,0.322009277438,29852.7864717
ldx,ldy,slopeerror,vsm
-40.1756200244,-0.99724812854,-1.03573933977e-05,-66.9307675093
-39.5004138755,-0.998157074281,-1.03644692667e-05,-65.8059429158
-38.8252069988,-0.999050744972,-1.03715509397e-05,-64.681115157
-38.1499994064,-0.999929140545,-1.03786383479e-05,-63.5562842869
-37.4747911109,-1.00079226093,-1.03857314221e-05,-62.4314503597
-36.7995821246,-1.00164010607,-1.03928300934e-05,-61.3066134294
-36.1243724599,-1.0024726759,-1.03999342927e-05,-60.1817735501
-35.449162129,-1.00328997034,-1.0407043951e-05,-59.0569307759
-34.7739511445,-1.00409198935,-1.04141589992e-05,-57.932085161
-34.0987395187,-1.00487873285,-1.04212793683e-05,-56.8072367594
-33.4235272639,-1.00565020079,-1.04284049892e-05,-55.6823856252
-32.7483143925,-1.00640639311,-1.04355357929e-05,-54.5575318125
-32.0731009169,-1.00714730975,-1.04426717102e-05,-53.4326753755
-31.3978868495,-1.00787295066,-1.04498126722e-05,-52.3078163681
-30.7226722026,-1.00858331578,-1.04569586095e-05,-51.1829548446
-30.0474569886,-1.00927840505,-1.04641094533e-05,-50.058090859
-29.3722412198,-1.00995821842,-1.04712651343e-05,-48.9332244654
-28.6970249088,-1.01062275585,-1.04784255835e-05,-47.808355718
-28.0218080677,-1.01127201727,-1.04855907316e-05,-46.6834846707
-27.3465907091,-1.01190600264,-1.04927605097e-05,-45.5586113779
-26.6713728452,-1.01252471192,-1.04999348484e-05,-44.4337358934
-25.9961544884,-1.01312814504,-1.05071136788e-05,-43.3088582715
-25.3209356512,-1.01371630197,-1.05142969315e-05,-42.1839785662
-24.6457163458,-1.01428918267,-1.05214845375e-05,-41.0590968317
-23.9704965847,-1.01484678708,-1.05286764276e-05,-39.9342131221
-23.2952763802,-1.01538911517,-1.05358725327e-05,-38.8093274914
-22.6200557447,-1.01591616689,-1.05430727834e-05,-37.6844399938
-21.9448346906,-1.0164279422,-1.05502771107e-05,-36.5595506833
-21.2696132302,-1.01692444106,-1.05574854453e-05,-35.4346596142
-20.594391376,-1.01740566344,-1.0564697718e-05,-34.3097668405
-19.9191691402,-1.0178716093,-1.05719138597e-05,-33.1848724163
-19.2439465353,-1.0183222786,-1.05791338011e-05,-32.0599763957
-18.5687235736,-1.0187576713,-1.0586357473e-05,-30.9350788328
-17.8935002676,-1.01917778738,-1.05935848061e-05,-29.8101797818
-17.2182766295,-1.01958262679,-1.06008157313e-05,-28.6852792968
-16.5430526718,-1.01997218952,-1.06080501792e-05,-27.5603774318
-15.8678284068,-1.02034647552,-1.06152880807e-05,-26.435474241
-15.1926038469,-1.02070548478,-1.06225293665e-05,-25.3105697785
-14.5173790045,-1.02104921725,-1.06297739674e-05,-24.1856640983
-13.8421538919,-1.02137767292,-1.06370218141e-05,-23.0607572547
-13.1669285216,-1.02169085176,-1.06442728373e-05,-21.9358493018
-12.4917029058,-1.02198875374,-1.06515269678e-05,-20.8109402936
-11.816477057,-1.02227137883,-1.06587841362e-05,-19.6860302842
-11.1412509876,-1.02253872703,-1.06660442734e-05,-18.5611193278
-10.4660247098,-1.02279079831,-1.067330731e-05,-17.4362074785
-9.79079823619,-1.02302759264,-1.06805731768e-05,-16.3112947904
-9.11557157899,-1.02324911001,-1.06878418045e-05,-15.1863813177
-8.44034475063,-1.0234553504,-1.06951131237e-05,-14.0614671143
-7.76511776348,-1.02364631379,-1.07023870652e-05,-12.9365522345
-7.08989062991,-1.02382200017,-1.07096635597e-05,-11.8116367324
-6.41466336229,-1.02398240953,-1.07169425379e-05,-10.686720662
-5.739435973,-1.02412754184,-1.07242239304e-05,-9.56180407759
-5.06420847441,-1.0242573971,-1.0731507668e-05,-8.43688703314
-4.38898087889,-1.0243719753,-1.07387936814e-05,-7.31196958282
-3.71375319882,-1.02447127643,-1.07460819012e-05,-6.18705178075
-3.03852544657,-1.02455530048,-1.07533722581e-05,-5.06213368103
-2.36329763452,-1.02462404744,-1.07606646829e-05,-3.93721533779
-1.68806977503,-1.0246775173,-1.07679591061e-05,-2.81229680514
-1.01284188048,-1.02471571007,-1.07752554584e-05,-1.6873781372
-0.337613963255,-1.02473862573,-1.07825536706e-05,-0.562459388086
0.337613964286,-1.02474626428,-1.07898536733e-05,0.562459388086
1.01284188977,-1.02473862573,-1.07971553972e-05,1.6873781372
1.68806980081,-1.02471571006,-1.08044587728e-05,2.81229680514
2.36329768504,-1.02467751729,-1.0811763731e-05,3.93721533779
3.03852553009,-1.02462404741,-1.08190702023e-05,5.06213368103
3.71375332359,-1.02455530043,-1.08263781175e-05,6.18705178075
4.38898105315,-1.02447127635,-1.08336874071e-05,7.31196958282
5.06420870641,-1.02437197517,-1.08409980019e-05,8.43688703314
5.739436271,-1.0242573969,-1.08483098325e-05,9.56180407759
6.41466373453,-1.02412754155,-1.08556228295e-05,10.686720662
7.08989108464,-1.02398240913,-1.08629369236e-05,11.8116367324
7.76511830895,-1.02382199965,-1.08702520455e-05,12.9365522345
8.44034539509,-1.02364631311,-1.08775681258e-05,14.0614671143
9.11557233068,-1.02345534953,-1.08848850951e-05,15.1863813177
9.79079910336,-1.02324910893,-1.08922028842e-05,16.3112947904
10.4660257007,-1.02302759131,-1.08995214237e-05,17.4362074785
11.1412521105,-1.0227907967,-1.09068406442e-05,18.5611193278
11.8164783201,-1.0225387251,-1.09141604764e-05,19.6860302842
12.4917043174,-1.02227137654,-1.09214808509e-05,20.8109402936
13.1669300899,-1.02198875103,-1.09288016984e-05,21.9358493018
13.8421556252,-1.02169084861,-1.09361229495e-05,23.0607572547
14.517380911,-1.02137766927,-1.09434445349e-05,24.1856640983
15.1926059349,-1.02104921306,-1.09507663853e-05,25.3105697785
15.8678306845,-1.02070547999,-1.09580884313e-05,26.435474241
16.5430551475,-1.02034647008,-1.09654106035e-05,27.5603774318
17.2182793114,-1.01997218337,-1.09727328327e-05,28.6852792968
17.893503164,-1.01958261987,-1.09800550494e-05,29.8101797818
18.5687266927,-1.01917777963,-1.09873771844e-05,30.9350788328
19.2439498853,-1.01875766266,-1.09946991683e-05,32.0599763957
19.9191727295,-1.01832226899,-1.10020209317e-05,33.1848724163
20.5943952127,-1.01787159867,-1.10093424054e-05,34.3097668405
21.2696173226,-1.01740565171,-1.10166635199e-05,35.4346596142
21.9448390469,-1.01692442816,-1.1023984206e-05,36.5595506833
22.6200603733,-1.01642792805,-1.10313043944e-05,37.6844399938
23.2952812892,-1.01591615141,-1.10386240156e-05,38.8093274914
23.9705017824,-1.01538909828,-1.10459430004e-05,39.9342131221
24.6457218404,-1.01484676871,-1.10532612795e-05,41.0590968317
25.320941451,-1.01428916272,-1.10605787835e-05,42.1839785662
25.9961606016,-1.01371628037,-1.10678954432e-05,43.3088582715
26.6713792801,-1.01312812168,-1.10752111891e-05,44.4337358934
27.3465974739,-1.01252468671,-1.1082525952e-05,45.5586113779
28.0218151707,-1.0119059755,-1.10898396626e-05,46.6834846707
28.6970323582,-1.01127198809,-1.10971522516e-05,47.808355718
29.3722490239,-1.01062272454,-1.11044636496e-05,48.9332244654
30.0474651555,-1.00995818488,-1.11117737874e-05,50.058090859
30.7226807407,-1.00927836916,-1.11190825957e-05,51.1829548446
31.397895767,-1.00858327745,-1.11263900052e-05,52.3078163681
32.073110222,-1.00787290978,-1.11336959466e-05,53.4326753755
32.7483240935,-1.0071472662,-1.11410003506e-05,54.5575318125
33.423537369,-1.00640634678,-1.1148303148e-05,55.6823856252
34.0987500362,-1.00565015157,-1.11556042694e-05,56.8072367594
34.7739620827,-1.00487868061,-1.11629036456e-05,57.932085161
35.4491734961,-1.00409193397,-1.11702012073e-05,59.0569307759
36.124384264,-1.00328991171,-1.11774968853e-05,60.1817735501
36.7995943741,-1.00247261389,-1.11847906103e-05,61.3066134294
37.474803814,-1.00164004055,-1.1192082313e-05,62.4314503597
38.1500125713,-1.00079219178,-1.11993719242e-05,63.5562842869
38.8252206337,-0.999929067616,-1.12066593747e-05,64.681115157
39.5004279888,-0.999050668137,-1.12139445953e-05,65.8059429158
40.1756346243,-0.998156993403,-1.12212275166e-05,66.9307675093
40.8508405276,-0.997248043481,-1.12285080695e-05,68.0555888833
41.5260456866,-0.996323818437,-1.12357861847e-05,69.1804069839
42.2012500887,-0.995384318338,-1.12430617931e-05,70.3052217568
42.8764537217,-0.994429543255,-1.12503348254e-05,71.430033148
43.5516565731,-0.993459493257,-1.12576052124e-05,72.5548411033
44.2268586307,-0.992474168415,-1.12648728849e-05,73.6796455689
44.9020598819,-0.991473568803,-1.12721377738e-05,74.8044464904
45.5772603146,-0.990457694493,-1.12793998098e-05,75.9292438139
46.2524599162,-0.989426545561,-1.12866589238e-05,77.0540374852
46.9276586744,-0.988380122084,-1.12939150466e-05,78.1788274503
47.6028565768,-0.987318424137,-1.1301168109e-05,79.3036136551
48.2780536112,-0.986241451799,-1.13084180419e-05,80.4283960455
48.953249765,-0.985149205149,-1.13156647762e-05,81.5531745675
49.628445026,-0.984041684269,-1.13229082426e-05,82.6779491669
50.3036393817,-0.982918889239,-1.1330148372e-05,83.8027197896
50.9788328199,-0.981780820142,-1.13373850955e-05,84.9274863817
51.654025328,-0.980627477063,-1.13446183436e-05,86.0522488889
52.3292168938,-0.979458860086,-1.13518480475e-05,87.1770072573
53.0044075049,-0.978274969298,-1.1359074138e-05,88.3017614328
53.679597149,-0.977075804787,-1.13662965459e-05,89.4265113612
54.3547858135,-0.975861366639,-1.13735152023e-05,90.5512569886
55.0299734863,-0.974631654947,-1.13807300379e-05,91.6759982608
55.7051601548,-0.9733866698,-1.13879409838e-05,92.8007351238
56.3803458069,-0.972126411289,-1.13951479709e-05,93.9254675235
57.0555304299,-0.970850879508,-1.140235093e-05,95.0501954059
57.7307140117,-0.969560074552,-1.14095497923e-05,96.1749187168
58.4058965398,-0.968253996517,-1.14167444886e-05,97.2996374022
59.0810780019,-0.966932645497,-1.14239349499e-05,98.4243514081
59.7562583856,-0.965596021591,-1.14311211071e-05,99.5490606803
60.4314376786,-0.964244124899,-1.14383028914e-05,100.673765165
61.1066158684,-0.962876955519,-1.14454802336e-05,101.798464808
61.7817929427,-0.961494513553,-1.14526530648e-05,102.923159555
62.4569688891,-0.960096799103,-1.1459821316e-05,104.047849352
63.1321436953,-0.958683812272,-1.14669849182e-05,105.172534145
63.8073173489,-0.957255553165,-1.14741438024e-05,106.29721388
64.4824898375,-0.955812021889,-1.14812978998e-05,107.421888504
65.1576611488,-0.954353218548,-1.14884471413e-05,108.546557961
65.8328312704,-0.952879143252,-1.14955914581e-05,109.671222198
66.50800019,-0.951389796109,-1.15027307811e-05,110.795881161
67.183167895,-0.94988517723,-1.15098650416e-05,111.920534795
67.8583343733,-0.948365286726,-1.15169941705e-05,113.045183048
68.5334996124,-0.946830124709,-1.1524118099e-05,114.169825864
69.2086636,-0.945279691293,-1.15312367583e-05,115.294463189
69.8838263237,-0.943713986594,-1.15383500794e-05,116.419094971
70.5589877711,-0.942133010726,-1.15454579934e-05,117.543721153
71.2341479299,-0.940536763808,-1.15525604316e-05,118.668341684
71.9093067877,-0.938925245956,-1.15596573252e-05,119.792956507
72.5844643322,-0.937298457292,-1.15667486052e-05,120.917565571
73.2596205509,-0.935656397934,-1.15738342028e-05,122.042168819
73.9347754315,-0.933999068005,-1.15809140494e-05,123.166766199
74.6099289617,-0.932326467627,-1.1587988076e-05,124.291357656
75.285081129,-0.930638596926,-1.15950562139e-05,125.415943137
75.9602319212,-0.928935456024,-1.16021183943e-05,126.540522587
76.6353813258,-0.927217045049,-1.16091745486e-05,127.665095952
77.3105293305,-0.925483364128,-1.16162246078e-05,128.789663178
77.985675923,-0.923734413389,-1.16232685034e-05,129.914224212
78.6608210908,-0.921970192963,-1.16303061666e-05,131.038778998
79.3359648215,-0.920190702979,-1.16373375286e-05,132.163327484
80.011107103,-0.918395943571,-1.16443625209e-05,133.287869615
80.6862479227,-0.91658591487,-1.16513810747e-05,134.412405337
81.3613872683,-0.914760617011,-1.16583931213e-05,135.536934596
82.0365251274,-0.912920050129,-1.16653985922e-05,136.661457338
82.7116614878,-0.911064214361,-1.16723974186e-05,137.785973509
83.3867963369,-0.909193109845,-1.1679389532e-05,138.910483056
84.0619296625,-0.907306736719,-1.16863748637e-05,140.034985923
84.7370614523,-0.905405095122,-1.16933533451e-05,141.159482057
85.4121916937,-0.903488185197,-1.17003249078e-05,142.283971405
86.0873203745,-0.901556007085,-1.17072894829e-05,143.408453911
86.7624474824,-0.899608560929,-1.17142470022e-05,144.532929523
87.4375730049,-0.897645846875,-1.17211973969e-05,145.657398185
88.1126969296,-0.895667865067,-1.17281405986e-05,146.781859844
88.7878192444,-0.893674615652,-1.17350765387e-05,147.906314447
89.4629399366,-0.891666098779,-1.17420051488e-05,149.030761938
90.1380589941,-0.889642314596,-1.17489263604e-05,150.155202265
90.8131764045,-0.887603263254,-1.1755840105e-05,151.279635372
91.4882921553,-0.885548944903,-1.17627463141e-05,152.404061207
92.1634062342,-0.883479359696,-1.17696449193e-05,153.528479715
92.838518629,-0.881394507787,-1.17765358523e-05,154.652890841
93.5136293271,-0.87929438933,-1.17834190445e-05,155.777294533
94.1887383163,-0.877179004483,-1.17902944276e-05,156.901690736
94.8638455842,-0.8750483534,-1.17971619333e-05,158.026079396
95.5389511184,-0.872902436241,-1.18040214931e-05,159.150460459
96.2140549065,-0.870741253164,-1.18108730387e-05,160.274833872
96.8891569363,-0.868564804331,-1.18177165018e-05,161.399199579
97.5642571954,-0.866373089902,-1.18245518141e-05,162.523557528
98.2393556714,-0.864166110041,-1.18313789072e-05,163.647907664
98.9144523519,-0.861943864911,-1.18381977129e-05,164.772249934
99.5895472245,-0.859706354677,-1.18450081631e-05,165.896584282
100.264640277,-0.857453579505,-1.18518101891e-05,167.020910656
100.939731497,-0.855185539563,-1.18586037232e-05,168.145229002
101.614820872,-0.852902235019,-1.18653886968e-05,169.269539264
102.28990839,-0.850603666043,-1.18721650419e-05,170.393841391
102.964994038,-0.848289832804,-1.18789326903e-05,171.518135327
103.640077805,-0.845960735476,-1.18856915738e-05,172.642421018
104.315159677,-0.843616374229,-1.18924416242e-05,173.766698411
104.990239642,-0.841256749241,-1.18991827735e-05,174.890967452
105.665317688,-0.838881860685,-1.19059149534e-05,176.015228086
106.340393803,-0.836491708737,-1.1912638096e-05,177.13948026
107.015467974,-0.834086293575,-1.19193521331e-05,178.26372392
107.690540189,-0.831665615378,-1.19260569968e-05,179.387959012
108.365610436,-0.829229674326,-1.19327526189e-05,180.512185482
109.040678702,-0.826778470599,-1.19394389315e-05,181.636403276
109.715744975,-0.824312004379,-1.19461158665e-05,182.76061234
110.390809242,-0.821830275851,-1.19527833559e-05,183.88481262
111.065871491,-0.819333285198,-1.19594413319e-05,185.009004062
111.740931711,-0.816821032605,-1.19660897264e-05,186.133186613
112.415989887,-0.81429351826,-1.19727284714e-05,187.257360218
113.091046009,-0.81175074235,-1.19793574993e-05,188.381524823
113.766100063,-0.809192705063,-1.19859767419e-05,189.505680375
114.441152038,-0.806619406591,-1.19925861314e-05,190.62982682
115.116201921,-0.804030847123,-1.19991856001e-05,191.753964103
115.791249699,-0.801427026853,-1.200577508e-05,192.878092171
116.466295361,-0.798807945973,-1.20123545034e-05,194.00221097
117.141338894,-0.79617360468,-1.20189238024e-05,195.126320446
117.816380286,-0.793524003167,-1.20254829094e-05,196.250420545
118.491419523,-0.790859141632,-1.20320317564e-05,197.374511213
119.166456595,-0.788179020273,-1.20385702759e-05,198.498592397
119.841491488,-0.785483639289,-1.20450984e-05,199.622664041
120.516524191,-0.782772998881,-1.20516160612e-05,200.746726094
121.19155469,-0.78004709925,-1.20581231917e-05,201.870778499
121.866582974,-0.777305940599,-1.20646197238e-05,202.994821205
122.54160903,-0.77454952313,-1.207110559e-05,204.118854156
123.216632846,-0.77177784705,-1.20775807226e-05,205.242877299
123.891654409,-0.768990912563,-1.20840450542e-05,206.36689058
124.566673707,-0.766188719878,-1.20904985168e-05,207.490893945
125.241690729,-0.763371269202,-1.20969410434e-05,208.614887341
125.91670546,-0.760538560744,-1.21033725661e-05,209.738870713
126.59171789,-0.757690594716,-1.21097930174e-05,210.862844007
127.266728006,-0.754827371328,-1.211620233e-05,211.98680717
127.941735795,-0.751948890794,-1.21226004364e-05,213.110760148
128.616741245,-0.749055153327,-1.2128987269e-05,214.234702887
129.291744343,-0.746146159144,-1.21353627606e-05,215.358635333
129.966745078,-0.743221908459,-1.21417268436e-05,216.482557432
130.641743437,-0.74028240149,-1.21480794509e-05,217.60646913
131.316739408,-0.737327638456,-1.21544205148e-05,218.730370374
131.991732978,-0.734357619576,-1.21607499682e-05,219.854261109
132.666724135,-0.731372345072,-1.21670677437e-05,220.978141282
133.341712867,-0.728371815163,-1.21733737742e-05,222.10201084
134.01669916,-0.725356030076,-1.21796679922e-05,223.225869727
134.691683004,-0.722324990032,-1.21859503305e-05,224.34971789
135.366664386,-0.719278695258,-1.2192220722e-05,225.473555276
136.041643293,-0.716217145979,-1.21984790994e-05,226.597381831
136.716619712,-0.713140342425,-1.22047253956e-05,227.7211975
137.391593632,-0.710048284821,-1.22109595435e-05,228.84500223
138.066565041,-0.7069409734,-1.22171814759e-05,229.968795967
138.741533925,-0.703818408392,-1.22233911256e-05,231.092578657
139.416500273,-0.70068059003,-1.22295884257e-05,232.216350247
140.091464072,-0.697527518545,-1.22357733091e-05,233.340110683
140.76642531,-0.694359194173,-1.22419457088e-05,234.46385991
141.441383974,-0.691175617148,-1.22481055576e-05,235.587597876
142.116340053,-0.68797678771,-1.22542527888e-05,236.711324525
142.791293534,-0.684762706094,-1.22603873353e-05,237.835039805
143.466244404,-0.681533372539,-1.226650913e-05,238.958743661
144.141192651,-0.678288787287,-1.22726181063e-05,240.082436041
144.816138263,-0.675028950578,-1.22787141973e-05,241.206116889
145.491081227,-0.671753862653,-1.22847973359e-05,242.329786152
146.166021532,-0.668463523758,-1.22908674555e-05,243.453443777
146.840959164,-0.665157934136,-1.22969244892e-05,244.57708971
147.515894112,-0.661837094033,-1.23029683702e-05,245.700723896
148.190826363,-0.658501003696,-1.23089990317e-05,246.824346282
148.865755905,-0.655149663372,-1.2315016407e-05,247.947956815
149.540682725,-0.651783073312,-1.23210204295e-05,249.07155544
150.215606812,-0.648401233766,-1.23270110323e-05,250.195142104
150.890528152,-0.645004144985,-1.23329881491e-05,251.318716753
151.565446734,-0.641591807221,-1.23389517129e-05,252.442279332
152.240362545,-0.638164220728,-1.23449016572e-05,253.56582979
152.915275572,-0.634721385762,-1.23508379156e-05,254.689368071
153.590185804,-0.631263302577,-1.23567604214e-05,255.812894122
154.265093228,-0.627789971431,-1.2362669108e-05,256.936407889
154.939997832,-0.624301392582,-1.2368563909e-05,258.059909318
155.614899604,-0.620797566291,-1.2374444758e-05,259.183398356
156.28979853,-0.617278492816,-1.23803115884e-05,260.306874949
156.964694599,-0.61374417242,-1.23861643339e-05,261.430339043
157.639587799,-0.610194605365,-1.23920029281e-05,262.553790585
158.314478117,-0.606629791916,-1.23978273046e-05,263.67722952
158.989365541,-0.603049732337,-1.24036373969e-05,264.800655795
159.664250058,-0.599454426895,-1.24094331391e-05,265.924069357
160.339131656,-0.595843875857,-1.24152144644e-05,267.047470151
161.014010323,-0.592218079491,-1.2420981307e-05,268.170858124
161.688886046,-0.588577038067,-1.24267336003e-05,269.294233221
162.363758814,-0.584920751856,-1.24324712785e-05,270.417595391
163.038628613,-0.581249221129,-1.24381942751e-05,271.540944577
163.713495432,-0.57756244616,-1.2443902524e-05,272.664280728
164.388359258,-0.573860427223,-1.24495959592e-05,273.787603789
165.063220079,-0.570143164593,-1.24552745146e-05,274.910913707
165.738077882,-0.566410658546,-1.2460938124e-05,276.034210427
166.412932656,-0.56266290936,-1.24665867215e-05,277.157493897
167.087784387,-0.558899917313,-1.24722202411e-05,278.280764062
167.762633064,-0.555121682685,-1.24778386167e-05,279.404020868
168.437478674,-0.551328205758,-1.24834417825e-05,280.527264263
169.112321205,-0.547519486813,-1.24890296725e-05,281.650494192
169.787160644,-0.543695526132,-1.24946022209e-05,282.773710602
170.461996979,-0.539856324001,-1.25001593615e-05,283.896913439
171.136830199,-0.536001880705,-1.2505701029e-05,285.020102649
171.81166029,-0.532132196531,-1.25112271572e-05,286.143278179
172.48648724,-0.528247271766,-1.25167376806e-05,287.266439975
173.161311037,-0.524347106699,-1.25222325332e-05,288.389587984
173.836131669,-0.520431701621,-1.25277116494e-05,289.512722151
174.510949123,-0.516501056821,-1.25331749635e-05,290.635842423
175.185763387,-0.512555172593,-1.253862241e-05,291.758948747
175.860574448,-0.50859404923,-1.2544053923e-05,292.882041068
176.535382295,-0.504617687026,-1.25494694372e-05,294.005119334
177.210186915,-0.500626086276,-1.25548688867e-05,295.12818349
177.884988295,-0.496619247279,-1.25602522062e-05,296.251233483
178.559786424,-0.492597170331,-1.25656193303e-05,297.374269259
179.234581288,-0.488559855733,-1.25709701933e-05,298.497290765
179.909372877,-0.484507303783,-1.25763047298e-05,299.620297947
180.584161176,-0.480439514783,-1.25816228745e-05,300.743290751
181.258946175,-0.476356489035,-1.25869245619e-05,301.866269124
181.933727861,-0.472258226843,-1.25922097266e-05,302.989233012
182.608506221,-0.468144728512,-1.25974783036e-05,304.112182362
183.283281243,-0.464015994348,-1.26027302272e-05,305.23511712
183.958052914,-0.459872024657,-1.26079654324e-05,306.358037232
184.632821224,-0.455712819748,-1.26131838541e-05,307.480942644
185.307586158,-0.451538379929,-1.26183854268e-05,308.603833304
185.982347705,-0.447348705511,-1.26235700854e-05,309.726709158
186.657105853,-0.443143796806,-1.26287377648e-05,310.849570151
187.331860589,-0.438923654126,-1.26338884001e-05,311.972416231
188.0066119,-0.434688277785,-1.2639021926e-05,313.095247344
188.681359776,-0.430437668097,-1.26441382775e-05,314.218063435
189.356104202,-0.426171825379,-1.26492373897e-05,315.340864453
190.030845168,-0.421890749948,-1.26543191976e-05,316.463650343
190.70558266,-0.417594442123,-1.26593836362e-05,317.586421051
191.380316666,-0.413282902221,-1.26644306406e-05,318.709176524
192.055047175,-0.408956130565,-1.26694601461e-05,319.831916709
192.729774173,-0.404614127475,-1.26744720876e-05,320.954641551
193.404497648,-0.400256893275,-1.26794664005e-05,322.077350998
194.079217589,-0.395884428287,-1.268444302e-05,323.200044996
194.753933982,-0.391496732838,-1.26894018811e-05,324.322723491
195.428646816,-0.387093807254,-1.26943429194e-05,325.445386429
196.103356078,-0.382675651861,-1.26992660704e-05,326.568033758
196.778061755,-0.378242266988,-1.2704171269e-05,327.690665424
197.452763836,-0.373793652965,-1.27090584507e-05,328.813281372
198.127462309,-0.369329810122,-1.27139275511e-05,329.935881551
198.80215716,-0.364850738791,-1.27187785056e-05,331.058465905
199.476848378,-0.360356439305,-1.27236112497e-05,332.181034382
200.15153595,-0.355846911999,-1.27284257189e-05,333.303586928
200.826219864,-0.351322157206,-1.27332218488e-05,334.42612349
201.500900108,-0.346782175264,-1.27379995751e-05,335.548644014
202.175576669,-0.342226966511,-1.27427588331e-05,336.671148446
202.850249535,-0.337656531283,-1.27474995586e-05,337.793636734
203.524918694,-0.333070869922,-1.27522216878e-05,338.916108823
204.199584134,-0.328469982769,-1.27569251557e-05,340.038564661
204.874245841,-0.323853870164,-1.27616098985e-05,341.161004193
205.548903804,-0.319222532452,-1.27662758519e-05,342.283427366
206.223558011,-0.314575969977,-1.27709229517e-05,343.405834127
206.898208449,-0.309914183083,-1.27755511339e-05,344.528224422
207.572855106,-0.305237172118,-1.27801603342e-05,345.650598199
208.24749797,-0.300544937428,-1.27847504888e-05,346.772955402
208.922137028,-0.295837479362,-1.27893215335e-05,347.89529598
209.596772268,-0.291114798271,-1.27938734044e-05,349.017619878
210.271403678,-0.286376894505,-1.27984060376e-05,350.139927043
210.946031245,-0.281623768416,-1.2802919369e-05,351.262217421
211.620654957,-0.276855420359,-1.2807413335e-05,352.38449096
212.295274803,-0.272071850687,-1.28118878716e-05,353.506747606
212.969890768,-0.267273059755,-1.2816342915e-05,354.628987304
213.644502842,-0.26245904792,-1.28207784014e-05,355.751210003
214.319111012,-0.25762981554,-1.28251942671e-05,356.873415648
214.993715265,-0.252785362974,-1.28295904484e-05,357.995604187
215.66831559,-0.247925690581,-1.28339668818e-05,359.117775565
216.342911974,-0.243050798723,-1.28383235035e-05,360.239929729
217.017504405,-0.238160687763,-1.28426602499e-05,361.362066626
217.69209287,-0.233255358062,-1.28469770577e-05,362.484186202
218.366677357,-0.228334809987,-1.28512738629e-05,363.606288405
219.041257854,-0.223399043902,-1.28555506026e-05,364.72837318
219.715834349,-0.218448060175,-1.2859807213e-05,365.850440475
220.390406829,-0.213481859172,-1.28640436309e-05,366.972490235
221.064975281,-0.208500441264,-1.28682597927e-05,368.094522408
221.739539695,-0.203503806821,-1.28724556353e-05,369.216536941
222.414100057,-0.198491956212,-1.28766310954e-05,370.338533779
223.088656355,-0.193464889812,-1.28807861095e-05,371.46051287
223.763208577,-0.188422607993,-1.28849206148e-05,372.582474159
224.437756711,-0.18336511113,-1.28890345479e-05,373.704417595
225.112300743,-0.178292399599,-1.28931278456e-05,374.826343123
225.786840663,-0.173204473777,-1.28972004448e-05,375.94825069
226.461376457,-0.168101334042,-1.29012522826e-05,377.070140243
227.135908114,-0.162982980772,-1.29052832959e-05,378.192011728
227.810435621,-0.157849414347,-1.29092934217e-05,379.313865093
228.484958966,-0.152700635151,-1.29132825972e-05,380.435700283
229.159478136,-0.147536643565,-1.29172507593e-05,381.557517246
229.833993119,-0.142357439972,-1.29211978451e-05,382.679315928
230.508503903,-0.137163024757,-1.29251237921e-05,383.801096276
231.183010476,-0.131953398307,-1.29290285373e-05,384.922858236
231.857512826,-0.126728561007,-1.29329120178e-05,386.044601756
232.532010939,-0.121488513248,-1.29367741711e-05,387.166326781
233.206504804,-0.116233255416,-1.29406149344e-05,388.28803326
233.880994409,-0.110962787903,-1.29444342453e-05,389.409721137
234.555479741,-0.1056771111,-1.2948232041e-05,390.531390361
235.229960788,-0.1003762254,-1.2952008259e-05,391.653040878
235.904437538,-0.095060131197,-1.29557628367e-05,392.774672634
236.578909978,-0.0897288288857,-1.29594957118e-05,393.896285577
237.253378096,-0.0843823188616,-1.29632068218e-05,395.017879653
237.92784188,-0.0790206015222,-1.29668961043e-05,396.139454808
238.602301318,-0.0736436772654,-1.29705634971e-05,397.26101099
239.276756397,-0.0682515464905,-1.29742089376e-05,398.382548146
239.951207105,-0.0628442095986,-1.29778323636e-05,399.504066221
240.625653429,-0.0574216669906,-1.29814337129e-05,400.625565164
241.300095358,-0.0519839190697,-1.29850129234e-05,401.74704492
241.974532879,-0.0465309662395,-1.2988569933e-05,402.868505436
242.648965981,-0.0410628089048,-1.29921046795e-05,403.98994666
243.323394649,-0.0355794474722,-1.29956171007e-05,405.111368538
243.997818873,-0.0300808823486,-1.29991071347e-05,406.232771016
244.672238641,-0.0245671139423,-1.30025747196e-05,407.354154042
245.346653939,-0.0190381426623,-1.30060197933e-05,408.475517563
246.021064755,-0.0134939689196,-1.3009442294e-05,409.596861524
246.695471078,-0.00793459312536,-1.30128421598e-05,410.718185874
247.369872895,-0.00236001569283,-1.30162193288e-05,411.839490558
248.044270193,0.0032297629632,-1.30195737393e-05,412.960775524
248.718662961,0.00883474242846,-1.30229053296e-05,414.082040719
249.393051186,0.0144549222873,-1.3026214038e-05,415.203286089
250.067434856,0.0200903021218,-1.30294998029e-05,416.32451158
250.741813959,0.0257408815137,-1.30327625625e-05,417.445717141
251.416188482,0.0314066600431,-1.30360022553e-05,418.566902718
252.090558413,0.0370876372904,-1.30392188199e-05,419.688068258
